,Node/Line,Generator_ID,Parameter,Category,Case,Scenario,Year,Climate Year,Value,Simulation_ID,Node 1,Path,Simulation_type,Sector,Node1,Node2
6885,DE00-FR00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-3000.0,DE2030,,,IoSN Lite,Electricity,DE00,FR00
6886,DE00-LUG1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-1000.0,DE2030,,,IoSN Lite,Electricity,DE00,LUG1
6887,DE00-LUV1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-1300.0,DE2030,,,IoSN Lite,Electricity,DE00,LUV1
6888,DE00-NL00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-5000.0,DE2030,,,IoSN Lite,Electricity,DE00,NL00
6889,DE00-NOS0,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-1400.0,DE2030,,,IoSN Lite,Electricity,DE00,NOS0
6891,DE00-SE04,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-615.0,DE2030,,,IoSN Lite,Electricity,DE00,SE04
6892,DE00-UK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-1400.0,DE2030,,,IoSN Lite,Electricity,DE00,UK00
6893,DEKF-DKKF,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-400.0,DE2030,,,IoSN Lite,Electricity,DEKF,DKKF
6894,DKE1-DKKF,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-600.0,DE2030,,,IoSN Lite,Electricity,DKE1,DKKF
6895,DKE1-DKW1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-590.0,DE2030,,,IoSN Lite,Electricity,DKE1,DKW1
6896,DKE1-SE04,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-1300.0,DE2030,,,IoSN Lite,Electricity,DKE1,SE04
6897,DKW1-NL00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-700.0,DE2030,,,IoSN Lite,Electricity,DKW1,NL00
6898,DKW1-NOS0,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-1640.0,DE2030,,,IoSN Lite,Electricity,DKW1,NOS0
6899,DKW1-SE03,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-680.0,DE2030,,,IoSN Lite,Electricity,DKW1,SE03
6900,DKW1-UK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-1400.0,DE2030,,,IoSN Lite,Electricity,DKW1,UK00
6901,EE00-FI00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-1000.0,DE2030,,,IoSN Lite,Electricity,EE00,FI00
6902,EE00-LV00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-900.0,DE2030,,,IoSN Lite,Electricity,EE00,LV00
6903,ES00-FR00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-5000.0,DE2030,,,IoSN Lite,Electricity,ES00,FR00
6904,ES00-PT00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-3500.0,DE2030,,,IoSN Lite,Electricity,ES00,PT00
6905,FI00-SE01,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-2000.0,DE2030,,,IoSN Lite,Electricity,FI00,SE01
6906,FI00-SE03,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-1200.0,DE2030,,,IoSN Lite,Electricity,FI00,SE03
6907,FR00-ITN1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-2000.0,DE2030,,,IoSN Lite,Electricity,FR00,ITN1
6908,FR00-UK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-4000.0,DE2030,,,IoSN Lite,Electricity,FR00,UK00
6910,GR00-GR03,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-800.0,DE2030,,,IoSN Lite,Electricity,GR00,GR03
6911,GR00-ITS1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-500.0,DE2030,,,IoSN Lite,Electricity,GR00,ITS1
6912,GR00-MK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-850.0,DE2030,,,IoSN Lite,Electricity,GR00,MK00
6913,GR00-TR00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-580.0,DE2030,,,IoSN Lite,Electricity,GR00,TR00
6914,HR00-HU00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-1700.0,DE2030,,,IoSN Lite,Electricity,HR00,HU00
6915,HR00-RS00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-500.0,DE2030,,,IoSN Lite,Electricity,HR00,RS00
6916,HR00-SI00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-2000.0,DE2030,,,IoSN Lite,Electricity,HR00,SI00
6917,HU00-RO00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-1100.0,DE2030,,,IoSN Lite,Electricity,HU00,RO00
6918,HU00-RS00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-600.0,DE2030,,,IoSN Lite,Electricity,HU00,RS00
6919,HU00-SI00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-1200.0,DE2030,,,IoSN Lite,Electricity,HU00,SI00
6920,HU00-SK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-2600.0,DE2030,,,IoSN Lite,Electricity,HU00,SK00
6921,HU00-UA01,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-650.0,DE2030,,,IoSN Lite,Electricity,HU00,UA01
6922,IE00-UK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-500.0,DE2030,,,IoSN Lite,Electricity,IE00,UK00
6923,IE00-UKNI,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-1200.0,DE2030,,,IoSN Lite,Electricity,IE00,UKNI
6925,ITCN-ITCS,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-2600.0,DE2030,,,IoSN Lite,Electricity,ITCN,ITCS
6926,ITCN-ITN1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-4100.0,DE2030,,,IoSN Lite,Electricity,ITCN,ITN1
6928,ITCS-ITS1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-5600.0,DE2030,,,IoSN Lite,Electricity,ITCS,ITS1
6929,ITCS-ITSA,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-890.0,DE2030,,,IoSN Lite,Electricity,ITCS,ITSA
6930,ITCS-ME00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-600.0,DE2030,,,IoSN Lite,Electricity,ITCS,ME00
6931,ITN1-SI00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-600.0,DE2030,,,IoSN Lite,Electricity,ITN1,SI00
6932,ITS1-ITSI,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-1200.0,DE2030,,,IoSN Lite,Electricity,ITS1,ITSI
6933,ITSI-MT00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-200.0,DE2030,,,IoSN Lite,Electricity,ITSI,MT00
6934,LT00-LV00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-950.0,DE2030,,,IoSN Lite,Electricity,LT00,LV00
6935,LT00-PL00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-700.0,DE2030,,,IoSN Lite,Electricity,LT00,PL00
6936,LT00-SE04,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-700.0,DE2030,,,IoSN Lite,Electricity,LT00,SE04
6937,ME00-RS00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-600.0,DE2030,,,IoSN Lite,Electricity,ME00,RS00
6938,MK00-RS00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-650.0,DE2030,,,IoSN Lite,Electricity,MK00,RS00
6939,NL00-NOS0,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-700.0,DE2030,,,IoSN Lite,Electricity,NL00,NOS0
6940,NL00-UK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-1000.0,DE2030,,,IoSN Lite,Electricity,NL00,UK00
6941,NOM1-NON1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-1300.0,DE2030,,,IoSN Lite,Electricity,NOM1,NON1
6942,NOM1-NOS0,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-1400.0,DE2030,,,IoSN Lite,Electricity,NOM1,NOS0
6943,NOM1-SE02,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-1000.0,DE2030,,,IoSN Lite,Electricity,NOM1,SE02
6944,NON1-SE01,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-600.0,DE2030,,,IoSN Lite,Electricity,NON1,SE01
6945,NON1-SE02,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-300.0,DE2030,,,IoSN Lite,Electricity,NON1,SE02
6946,NOS0-SE03,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-2095.0,DE2030,,,IoSN Lite,Electricity,NOS0,SE03
6947,NOS0-UK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-2800.0,DE2030,,,IoSN Lite,Electricity,NOS0,UK00
6948,PL00-SE04,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-600.0,DE2030,,,IoSN Lite,Electricity,PL00,SE04
6951,RO00-RS00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-800.0,DE2030,,,IoSN Lite,Electricity,RO00,RS00
6952,RO00-UA01,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-150.0,DE2030,,,IoSN Lite,Electricity,RO00,UA01
6953,SE01-SE02,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-3300.0,DE2030,,,IoSN Lite,Electricity,SE01,SE02
6954,SE02-SE03,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-8100.0,DE2030,,,IoSN Lite,Electricity,SE02,SE03
6955,SE03-SE04,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-3600.0,DE2030,,,IoSN Lite,Electricity,SE03,SE04
6956,SK00-UA01,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-400.0,DE2030,,,IoSN Lite,Electricity,SK00,UA01
6957,UK00-UKNI,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,1984,-500.0,DE2030,,,IoSN Lite,Electricity,UK00,UKNI
6959,AL00-GR00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,1814.62276215,DE2030-1982,,,IoSN Lite,Electricity,AL00,GR00
6960,AL00-ME00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,122.87920386,DE2030-1982,,,IoSN Lite,Electricity,AL00,ME00
6961,AT00-DE00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,5497.34906044,DE2030-1982,,,IoSN Lite,Electricity,AT00,DE00
6962,AT00-HU00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,101.74507569,DE2030-1982,,,IoSN Lite,Electricity,AT00,HU00
6963,AT00-SI00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,2879.4818035,DE2030-1982,,,IoSN Lite,Electricity,AT00,SI00
6964,BA00-HR00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,1125.7389256,DE2030-1982,,,IoSN Lite,Electricity,BA00,HR00
6965,BE00-FR00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,272.55953115,DE2030-1982,,,IoSN Lite,Electricity,BE00,FR00
6966,BE00-NL00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,7934.53194559,DE2030-1982,,,IoSN Lite,Electricity,BE00,NL00
6967,BE00-UK00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,1389.34355327,DE2030-1982,,,IoSN Lite,Electricity,BE00,UK00
6968,BG00-RO00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,809.08827676,DE2030-1982,,,IoSN Lite,Electricity,BG00,RO00
6969,BG00-TR00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,8728.65282192,DE2030-1982,,,IoSN Lite,Electricity,BG00,TR00
6970,CH00-DE00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,8086.01160119,DE2030-1982,,,IoSN Lite,Electricity,CH00,DE00
6971,CH00-FR00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,85.71203834,DE2030-1982,,,IoSN Lite,Electricity,CH00,FR00
6972,CY00-GR00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,184.04128635,DE2030-1982,,,IoSN Lite,Electricity,CY00,GR00
6973,CZ00-SK00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,22.05064324,DE2030-1982,,,IoSN Lite,Electricity,CZ00,SK00
6974,DE00-FR00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,1553.87777942,DE2030-1982,,,IoSN Lite,Electricity,DE00,FR00
6975,DKE1-SE04,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,765.97220219,DE2030-1982,,,IoSN Lite,Electricity,DKE1,SE04
6976,DKW1-NOS0,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,2500.25609085,DE2030-1982,,,IoSN Lite,Electricity,DKW1,NOS0
6977,ES00-FR00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,14200.35711228,DE2030-1982,,,IoSN Lite,Electricity,ES00,FR00
6978,FI00-SE01,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,30.92984894,DE2030-1982,,,IoSN Lite,Electricity,FI00,SE01
6979,FR00-IE00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,3482.36480776,DE2030-1982,,,IoSN Lite,Electricity,FR00,IE00
6980,FR00-UK00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,18244.47436241,DE2030-1982,,,IoSN Lite,Electricity,FR00,UK00
6981,GR00-MK00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,472.0967921,DE2030-1982,,,IoSN Lite,Electricity,GR00,MK00
6982,GR00-TR00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,8710.21980869,DE2030-1982,,,IoSN Lite,Electricity,GR00,TR00
6983,HR00-RS00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,898.94330264,DE2030-1982,,,IoSN Lite,Electricity,HR00,RS00
6984,HU00-RO00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,734.57954675,DE2030-1982,,,IoSN Lite,Electricity,HU00,RO00
6985,HU00-RS00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,992.53819206,DE2030-1982,,,IoSN Lite,Electricity,HU00,RS00
6986,ITCS-ME00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,2673.37037472,DE2030-1982,,,IoSN Lite,Electricity,ITCS,ME00
6987,ITSI-MT00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,356.80871256,DE2030-1982,,,IoSN Lite,Electricity,ITSI,MT00
6988,MK00-RS00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,608.12433988,DE2030-1982,,,IoSN Lite,Electricity,MK00,RS00
6989,NON1-SE02,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,3009.3196462,DE2030-1982,,,IoSN Lite,Electricity,NON1,SE02
6990,NOS0-UK00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1982,2060.58365193,DE2030-1982,,,IoSN Lite,Electricity,NOS0,UK00
6992,AL00-GR00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1982,991.6007891,DE2030-1982,,,IoSN Lite,Electricity,AL00,GR00
6993,AL00-ME00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1982,92.97556974,DE2030-1982,,,IoSN Lite,Electricity,AL00,ME00
6994,AL00-MK00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1982,786.98387341,DE2030-1982,,,IoSN Lite,Electricity,AL00,MK00
6995,AL00-RS00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1982,773.12753286,DE2030-1982,,,IoSN Lite,Electricity,AL00,RS00
6996,AT00-CH00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1982,577.87926464,DE2030-1982,,,IoSN Lite,Electricity,AT00,CH00
6997,AT00-CZ00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1982,3893.02994212,DE2030-1982,,,IoSN Lite,Electricity,AT00,CZ00
6998,AT00-DE00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1982,12727.46385438,DE2030-1982,,,IoSN Lite,Electricity,AT00,DE00
6999,AT00-HU00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1982,2999.2253735,DE2030-1982,,,IoSN Lite,Electricity,AT00,HU00
7000,AT00-ITN1,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1982,2491.70862615,DE2030-1982,,,IoSN Lite,Electricity,AT00,ITN1
7001,AT00-SI00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1982,2575.76135742,DE2030-1982,,,IoSN Lite,Electricity,AT00,SI00
7002,BA00-HR00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1982,1592.87204035,DE2030-1982,,,IoSN Lite,Electricity,BA00,HR00
7003,BA00-ME00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1982,494.08697447,DE2030-1982,,,IoSN Lite,Electricity,BA00,ME00
7004,BA00-RS00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1982,760.53435918,DE2030-1982,,,IoSN Lite,Electricity,BA00,RS00
7005,BE00-DE00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1982,4432.66154851,DE2030-1982,,,IoSN Lite,Electricity,BE00,DE00
